Cod_Id;varobj;x01;x02;x03;x04;x05;x06;x07;x08;x09;x10;x11;x12;x13;x14;x15;x16;x17;x18;x19;x20;x21;x22;x23;x24;x25;x26;x27;x28;x29;x30;x31;x32;x33;x34;x35;x36;x37;x38;x39;x40
3324;407;8;20;20;36;55;56;88;18;20;54;54;35;69;70;17;21;16;39;38;39;57;22;20;18;38;38;33;56;55;20;22;19;18;38;37;33;57;53;46;72
3325;427;9;21;21;34;63;57;81;21;22;60;60;34;74;78;17;21;20;41;39;44;58;21;21;22;37;40;35;52;56;21;21;19;21;40;35;33;55;49;43;68
3326;416;8;20;19;36;57;57;87;18;22;53;57;39;69;73;20;23;22;40;46;46;58;18;20;20;37;36;38;53;51;16;17;21;21;36;39;37;52;55;52;63
3327;441;13;18;26;42;54;67;100;21;19;60;60;32;77;77;21;25;20;46;46;42;60;23;21;19;39;36;31;54;56;18;20;16;17;37;34;33;57;55;50;70
3328;423;7;20;22;32;59;58;78;22;21;61;64;34;72;78;23;19;18;45;39;42;64;19;22;21;36;39;34;50;58;23;21;18;21;40;35;35;58;51;45;72
3329;397;7;20;18;32;59;52;76;20;17;56;59;30;69;77;19;19;22;36;42;46;54;19;20;21;36;38;35;56;54;16;19;18;20;37;36;33;51;55;46;65
3330;412;11;16;20;39;52;60;94;16;19;55;50;34;67;70;19;20;17;41;37;39;58;18;21;16;39;37;31;55;55;20;15;21;23;33;39;39;50;54;55;66
3331;417;12;17;16;41;51;49;94;22;21;62;63;38;75;81;19;23;23;41;47;46;54;22;17;18;43;36;33;57;52;18;20;18;19;39;37;33;57;52;47;68
3332;404;9;17;17;37;50;50;90;19;21;57;58;36;69;74;20;21;19;40;40;39;56;18;18;18;35;35;35;49;50;16;20;20;18;41;36;34;53;50;48;70
3333;413;9;19;20;35;56;53;83;21;19;60;55;33;73;73;19;20;22;40;41;46;57;18;19;20;34;40;38;46;53;20;18;19;19;33;35;35;47;50;53;65
3334;421;13;19;17;45;58;48;106;20;22;61;58;38;78;77;21;19;17;43;40;40;58;20;21;20;40;37;33;54;55;17;21;18;19;35;34;32;49;50;45;61
3335;402;11;19;18;40;54;52;96;19;16;55;56;33;68;70;22;18;22;42;37;45;58;19;19;19;37;39;35;54;55;18;18;20;19;35;37;33;51;54;45;62
3336;416;8;19;20;34;57;58;80;21;20;59;57;35;73;76;21;19;17;42;39;40;58;18;20;21;38;37;37;51;54;16;19;18;18;35;36;33;50;50;43;66
3337;415;9;22;19;35;61;56;81;17;19;54;48;33;73;64;21;24;18;41;48;38;55;21;20;18;36;38;32;51;53;21;17;21;23;34;40;38;50;55;52;63
3338;407;8;19;18;34;57;52;78;20;17;57;58;34;69;75;20;18;19;41;38;40;56;18;15;19;41;34;38;59;48;18;21;23;22;41;38;38;58;57;49;73
3339;428;9;20;21;35;57;60;85;22;20;66;60;33;80;75;18;21;21;43;48;45;54;20;19;22;38;37;38;54;54;18;18;20;18;34;37;34;50;53;50;66
3340;421;14;21;20;43;61;58;101;17;21;52;54;36;66;71;20;19;20;41;36;43;56;20;16;18;37;32;34;54;46;19;20;15;16;38;35;31;54;50;47;70
3341;409;11;18;19;39;53;56;93;20;18;57;59;28;75;78;22;21;22;45;41;44;61;20;22;22;39;37;40;53;51;20;19;19;14;34;39;28;49;55;47;64
3342;406;10;19;18;38;53;54;87;19;20;57;54;34;74;69;18;19;18;44;40;41;60;21;19;22;37;37;38;52;54;18;19;20;15;39;39;30;56;55;44;74
3343;388;8;19;15;32;55;44;79;21;16;61;60;27;75;77;17;19;21;36;42;44;49;19;20;21;36;37;36;51;52;20;19;19;22;35;36;39;50;51;52;64
3344;409;6;22;21;30;63;60;74;19;20;55;59;32;68;72;21;16;20;40;38;42;57;17;20;19;36;35;35;51;52;19;21;18;23;42;36;40;53;49;56;68
3345;407;8;19;19;34;59;54;84;22;18;56;61;32;70;79;21;22;21;45;43;45;63;22;16;18;38;32;32;54;51;21;18;17;16;32;36;29;47;51;43;63
3346;404;7;20;20;31;57;56;78;19;21;56;56;34;72;71;19;21;17;37;46;42;52;22;22;18;41;42;36;55;58;22;19;19;17;34;36;32;48;53;45;62
3347;403;10;19;16;38;55;50;87;20;21;58;57;36;71;72;18;18;21;38;43;44;55;18;19;15;38;36;26;57;57;21;19;21;21;38;41;35;55;55;49;71
3348;420;11;21;20;34;60;58;84;21;20;60;59;34;74;74;21;19;19;44;43;43;58;21;19;20;38;34;35;58;53;19;21;20;20;38;38;35;55;57;50;67
3349;394;9;17;20;35;52;58;86;18;19;49;55;33;64;74;20;18;19;39;39;44;55;20;20;21;36;35;39;52;50;18;20;19;20;37;38;35;51;50;53;64
3350;419;13;19;19;41;53;55;93;22;18;61;60;31;75;75;23;19;19;46;41;46;62;20;18;20;34;38;38;52;52;19;24;20;20;42;36;35;58;53;48;71
3351;413;10;19;18;38;54;53;88;21;21;59;60;38;73;76;23;19;21;44;42;46;57;19;17;18;37;36;36;52;54;18;20;21;21;36;41;37;51;56;53;64
3352;413;10;21;18;36;62;50;80;21;19;57;58;35;68;76;17;22;23;39;45;46;54;19;17;24;40;33;41;53;46;16;18;19;18;37;40;39;54;58;52;67
3353;406;6;22;21;25;57;62;62;19;18;53;55;35;65;71;16;21;17;39;44;41;58;19;20;17;36;42;33;49;60;17;22;19;23;40;37;35;55;52;49;66
3354;414;10;19;21;38;56;60;91;17;22;52;54;35;64;67;20;22;15;42;41;36;55;17;22;20;32;40;33;49;56;24;18;20;23;35;37;38;53;53;51;64
3355;402;10;18;19;39;56;55;91;16;19;51;49;36;67;68;18;18;19;38;38;41;53;20;16;23;38;35;38;55;50;15;17;24;21;34;41;36;50;54;52;63
3356;421;13;18;24;43;52;61;99;18;21;51;56;35;64;74;17;19;19;39;42;43;56;19;17;17;37;35;33;54;52;22;20;18;15;38;35;33;55;51;45;69
3357;424;9;19;20;40;53;59;93;21;19;60;59;35;72;75;21;19;19;43;45;45;56;20;19;19;39;40;36;55;54;23;18;21;20;34;39;35;49;55;51;63
3358;401;8;21;19;32;61;53;79;17;18;52;53;33;67;67;20;21;21;41;45;43;57;19;20;20;36;36;39;52;52;21;19;20;22;37;36;34;53;50;52;66
3359;419;11;20;16;41;59;46;95;22;19;64;62;35;78;78;21;21;22;40;45;42;55;18;23;21;37;41;34;50;58;18;20;19;19;40;34;37;54;48;50;68
3360;401;9;19;18;34;53;52;82;21;19;60;59;33;73;73;20;19;16;42;42;40;55;18;19;21;37;37;37;57;51;18;23;15;19;40;31;35;59;49;47;72
3361;436;11;23;20;42;64;56;98;22;21;64;62;33;80;77;17;20;21;36;43;47;50;20;23;15;37;37;32;54;54;21;19;18;18;36;34;33;53;50;50;66
3362;426;11;20;21;39;58;55;96;22;21;61;63;35;76;78;17;18;19;39;42;43;55;20;19;16;42;34;32;57;54;20;20;17;25;38;32;40;57;48;55;71
3363;421;13;23;20;42;66;54;102;17;21;53;51;34;64;69;19;18;19;43;41;41;59;19;18;19;38;38;33;51;55;18;20;19;19;36;35;38;49;53;57;61
3364;423;11;22;18;40;63;54;96;21;19;63;56;32;76;77;20;16;21;42;35;43;56;20;19;21;38;37;39;53;53;22;18;19;22;33;36;36;47;55;49;62
3365;417;9;23;19;37;61;50;87;20;20;61;59;35;72;75;21;20;20;41;41;40;58;20;16;20;40;33;36;58;49;21;20;21;21;35;39;39;50;53;52;67
3366;403;10;19;18;35;54;54;84;19;19;56;57;34;69;76;21;16;16;38;40;36;56;20;21;19;37;42;34;51;58;18;19;19;21;40;33;37;55;48;53;71
3367;414;8;20;20;33;59;53;77;23;22;57;67;35;67;85;19;20;20;39;41;41;55;21;20;20;39;39;36;55;55;20;18;21;20;33;39;33;51;52;47;63
3368;409;10;23;20;37;63;53;86;19;21;53;57;32;69;75;22;18;17;44;38;44;57;16;17;21;39;36;39;59;49;20;21;21;19;37;38;30;54;54;43;66
3369;431;10;21;22;37;58;56;86;23;19;64;66;35;76;83;19;20;19;43;39;44;59;16;17;19;37;31;34;53;47;17;21;16;19;37;32;32;56;51;47;72
3370;426;11;21;21;40;59;58;95;19;21;56;59;36;67;74;18;19;20;38;39;44;51;20;21;18;39;41;38;56;59;21;20;18;16;35;36;31;48;50;44;62
3371;400;7;21;19;33;63;48;77;19;19;54;52;32;72;68;18;21;21;39;45;46;55;19;17;19;37;35;37;55;53;21;20;16;20;41;34;35;56;52;51;69
3372;407;7;20;22;34;57;59;79;18;17;55;54;30;67;72;23;22;19;48;44;41;64;23;17;20;41;32;36;58;51;21;21;20;18;38;42;34;56;59;45;70
3373;403;9;22;20;35;62;58;83;15;18;46;48;35;62;68;19;21;19;42;44;42;57;19;22;17;37;39;35;54;54;22;17;19;20;36;38;36;52;54;46;68
3374;425;8;23;22;31;67;62;75;19;22;57;55;34;69;68;17;19;18;39;40;43;53;20;16;21;39;37;37;52;59;19;20;20;21;40;36;38;56;53;54;66
3375;398;7;22;17;33;61;54;79;17;22;49;53;39;63;67;23;19;22;46;38;46;67;17;20;22;36;39;38;53;52;20;21;23;20;37;42;35;54;56;48;65
3376;411;11;20;18;39;58;55;90;20;19;58;60;32;71;75;21;18;20;42;44;42;58;19;19;18;36;39;34;54;54;17;19;17;19;34;37;37;48;52;50;62
3377;424;12;21;21;42;62;55;100;20;17;59;56;29;74;73;17;23;17;43;43;40;55;21;20;19;38;36;33;55;56;21;17;17;21;30;37;35;46;56;52;60
3378;407;7;20;17;37;60;51;88;22;21;59;63;34;74;80;23;16;19;44;36;44;59;18;18;19;37;36;35;53;50;17;16;22;20;31;36;38;46;51;55;60
3379;430;14;17;22;47;49;61;111;22;20;64;64;32;76;82;19;19;22;42;46;45;57;17;16;16;32;30;29;48;48;17;23;19;21;38;33;37;52;50;50;65
3380;402;7;19;20;29;54;52;72;20;19;57;55;35;70;70;15;20;18;35;41;37;51;18;24;23;38;39;41;51;51;20;19;20;22;36;34;37;55;51;53;70
3381;429;10;22;22;39;62;59;89;20;22;58;56;35;69;72;21;22;25;41;45;53;59;19;23;22;37;41;36;49;57;18;20;19;18;39;35;31;55;52;44;70
3382;427;10;21;20;38;61;54;89;22;19;64;58;34;77;77;20;20;14;38;37;37;53;19;21;21;33;39;37;51;57;18;18;18;18;35;33;37;47;48;49;61
3383;417;9;17;22;37;53;61;89;19;19;56;55;34;71;71;18;21;22;39;41;42;52;22;20;21;41;40;39;55;57;17;19;19;20;40;35;34;55;51;50;70
3384;403;9;21;19;36;56;56;87;19;19;55;54;32;68;65;17;19;18;37;41;44;50;17;14;19;31;29;33;48;43;19;22;21;16;41;39;29;57;58;41;71
3385;387;9;19;16;32;54;50;77;17;21;50;48;36;61;65;20;23;18;41;46;46;55;19;18;23;37;37;39;51;56;20;23;23;16;40;43;32;53;59;45;61
3386;389;5;22;17;26;62;50;67;19;20;53;55;31;68;71;21;21;18;40;40;41;52;20;17;18;36;36;33;50;51;20;18;17;24;35;33;38;52;48;52;66
3387;416;11;22;20;40;62;56;92;18;20;54;57;33;64;76;18;18;20;41;37;46;52;18;22;18;32;42;31;49;62;20;21;19;20;36;35;35;50;53;49;63
3388;402;9;17;17;35;51;52;84;20;17;60;59;30;71;75;17;23;21;40;44;46;55;16;23;20;33;38;35;47;55;19;20;23;21;38;40;37;53;58;52;65
3389;398;8;20;19;29;60;56;70;18;19;54;51;36;69;68;21;17;22;38;38;46;54;21;17;17;44;38;33;61;54;23;21;23;19;37;39;32;51;59;47;62
3390;420;11;23;18;37;62;54;86;21;22;59;59;37;72;74;22;19;23;44;40;48;60;20;23;22;35;40;39;48;63;22;19;17;20;37;33;32;55;49;47;73
3391;391;8;16;17;34;47;48;86;22;18;60;58;32;73;70;19;20;19;37;40;45;53;19;20;22;37;37;41;52;51;20;19;16;18;38;33;35;50;52;46;66
3392;424;12;17;19;43;49;58;101;22;20;63;62;33;79;76;21;21;19;44;41;44;56;21;19;20;37;38;35;56;56;22;19;18;20;35;36;35;53;54;48;69
3393;398;9;17;19;35;54;55;87;16;20;51;50;32;63;65;20;22;21;41;40;44;58;19;19;19;39;34;38;56;44;18;20;19;23;38;35;42;51;53;56;66
3394;417;8;23;20;36;67;56;88;18;19;55;51;31;74;65;19;23;17;41;43;39;57;18;19;20;38;40;37;52;56;20;21;17;19;36;33;39;52;52;53;66
3395;414;11;19;19;41;54;54;97;21;19;60;61;35;74;79;18;16;19;41;36;43;57;19;16;17;35;33;34;50;47;21;21;20;19;37;40;33;51;55;47;66
3396;417;13;18;20;42;55;56;95;18;18;55;54;31;69;72;23;22;17;47;40;42;61;19;18;23;38;37;37;54;51;19;19;20;18;34;36;31;50;54;44;64
3397;418;8;20;24;32;55;67;76;19;18;57;53;29;71;72;20;21;20;40;43;43;56;22;21;22;37;39;36;52;53;17;20;22;20;39;38;40;57;58;57;73
3398;407;9;17;22;38;53;59;91;18;18;51;53;31;65;72;20;19;19;41;40;44;56;19;17;19;38;35;35;53;50;22;18;20;22;37;35;39;54;48;51;69
3399;389;7;18;18;31;52;51;76;20;20;55;55;30;67;72;19;19;23;43;41;50;60;20;18;20;38;35;36;52;53;22;21;16;20;37;33;35;57;50;52;72
3400;411;14;17;18;45;51;51;103;21;20;60;61;32;71;77;19;16;21;41;38;48;55;21;16;21;37;31;41;51;44;18;19;17;15;40;34;30;59;50;44;72
3401;403;9;18;20;34;52;56;82;18;18;57;53;30;71;69;14;21;20;36;41;41;53;18;18;18;38;39;33;57;58;23;19;20;18;36;36;38;48;50;53;66
3402;403;10;20;18;33;55;49;78;21;18;61;61;30;74;80;20;20;18;38;41;37;53;21;19;23;39;35;37;53;50;20;21;17;22;38;39;37;54;56;54;69
3403;441;11;19;21;42;55;61;97;23;20;64;68;37;77;85;19;20;19;40;42;42;55;20;22;19;41;40;32;59;52;22;19;19;20;36;37;38;52;52;52;67
3404;417;10;18;22;41;54;61;96;19;18;54;55;30;70;73;21;20;20;41;39;42;55;19;24;20;35;42;38;52;57;17;19;18;20;41;41;34;53;58;50;70
3405;411;8;21;19;36;61;54;83;21;17;57;60;28;70;73;19;21;20;38;42;43;52;20;19;21;38;33;39;53;54;20;20;19;17;38;37;33;54;52;46;70
3406;415;9;19;20;35;54;54;86;24;13;69;63;26;81;81;16;19;20;37;39;44;53;18;19;21;34;36;35;48;51;20;22;19;19;39;38;34;54;56;48;67
3407;397;10;22;14;38;60;43;91;19;21;52;56;38;66;74;17;18;22;40;43;46;60;18;21;21;37;36;36;54;50;17;15;21;20;32;40;34;48;57;47;62
3408;409;8;16;21;36;46;58;88;21;24;58;60;37;73;73;19;19;17;43;39;41;58;20;21;20;38;37;33;53;56;19;22;16;22;39;32;40;51;45;54;69
3409;415;10;18;22;41;48;59;93;22;18;59;60;32;74;72;18;21;21;40;47;43;55;20;21;18;41;37;35;57;55;21;21;18;20;37;36;36;54;52;47;67
3410;391;8;18;18;31;53;55;74;15;21;48;50;35;60;66;19;21;19;42;43;42;59;18;19;21;36;36;38;55;49;20;19;21;26;36;39;44;53;49;59;70
3411;421;10;18;20;38;56;56;90;21;21;59;60;35;73;76;24;20;20;45;41;44;63;20;17;19;36;38;37;51;53;17;18;17;21;36;33;38;51;48;49;63
3412;404;8;15;20;36;46;56;87;20;21;60;60;34;74;76;21;19;21;43;37;44;58;18;17;21;32;35;40;47;52;18;19;17;18;39;34;32;54;48;46;69
3413;418;8;22;20;35;61;56;85;21;21;60;60;34;74;74;19;19;20;43;42;40;59;21;20;20;39;40;39;51;55;20;20;16;20;42;35;35;58;50;48;71
3414;426;8;20;23;35;53;65;85;23;17;63;62;33;76;77;23;18;21;45;43;47;60;18;19;24;39;37;39;52;51;17;20;16;17;39;33;32;54;46;44;68
3415;426;8;22;22;31;64;63;75;23;18;67;63;28;81;79;21;17;19;41;36;42;57;21;18;19;36;36;33;51;52;19;19;17;20;38;36;37;54;51;51;68
3416;414;8;18;22;30;55;59;75;22;15;59;62;32;77;78;23;19;21;44;39;44;60;18;19;22;37;35;38;53;52;18;23;16;20;41;33;38;59;48;48;75
3417;396;9;18;17;35;57;45;84;18;21;52;55;37;66;69;19;20;18;40;41;42;54;20;21;20;35;39;36;49;55;19;21;21;20;41;39;39;55;54;54;68
3418;401;10;21;15;35;61;48;86;19;21;55;55;32;68;72;23;20;23;42;39;49;55;23;20;21;42;40;38;55;54;17;18;21;18;34;38;39;51;56;56;66
3419;395;9;19;14;37;59;40;87;21;23;59;59;34;73;76;20;20;19;42;40;45;56;23;22;19;40;42;34;55;61;22;19;22;20;39;41;34;50;56;49;65
3420;403;12;17;19;41;50;51;95;20;20;56;54;37;68;66;18;17;20;38;40;45;57;23;18;21;41;34;37;56;51;18;21;19;18;42;38;30;59;55;42;73
3421;396;10;21;16;39;56;47;92;19;15;55;54;30;69;70;19;20;21;45;42;44;59;14;21;19;27;42;38;44;57;21;20;20;20;34;36;38;53;50;51;64
3422;413;11;17;19;41;53;56;98;20;21;56;58;33;68;76;18;20;19;40;41;41;55;19;19;17;36;36;36;53;53;19;19;22;20;37;44;35;54;58;51;67
3423;412;9;20;17;36;57;48;88;22;17;63;61;32;76;77;15;20;17;40;44;39;56;19;22;22;34;41;36;49;62;16;18;19;19;33;36;35;50;51;51;65
3424;410;13;18;21;46;54;54;106;18;21;50;52;33;68;69;21;21;19;43;45;41;61;19;19;21;36;35;36;55;50;19;22;22;19;37;40;33;50;56;46;63
3425;428;10;21;22;39;57;62;90;19;20;54;58;35;70;73;20;20;20;44;39;42;57;18;21;20;37;37;39;53;51;18;19;18;21;33;34;41;48;47;56;62
3426;432;12;18;22;41;54;59;96;23;18;63;60;31;73;77;16;21;16;39;43;38;55;21;19;22;40;34;38;54;50;18;20;18;21;36;36;39;51;52;53;66
3427;390;8;18;20;31;56;54;77;17;17;51;52;31;64;66;21;16;22;43;35;46;61;21;17;20;36;35;34;52;47;19;23;19;21;41;39;37;56;53;49;73
3428;421;11;18;22;42;53;59;102;22;19;60;61;31;75;79;19;20;23;40;41;49;55;21;18;22;37;36;38;50;47;15;21;20;22;38;37;38;56;54;52;71
3429;417;11;20;19;45;57;52;100;21;20;62;61;31;81;77;20;18;23;42;38;48;61;20;22;23;35;37;37;52;53;19;18;21;22;35;40;36;49;56;49;60
3430;407;9;20;20;34;59;59;83;20;18;59;56;28;75;72;22;16;17;41;37;39;58;22;19;21;40;31;33;56;53;18;20;18;18;36;40;39;52;57;57;65
3431;409;8;18;20;33;57;55;81;22;20;61;60;30;74;74;23;18;19;39;43;38;57;20;19;18;37;35;33;53;49;19;19;20;18;37;38;34;52;53;42;66
3432;384;8;20;18;33;58;54;83;15;18;47;49;31;63;66;19;17;19;41;38;44;52;23;20;16;43;38;32;61;56;18;17;16;19;35;38;38;51;51;52;66
3433;394;10;19;16;39;56;48;90;18;18;56;53;30;71;70;21;19;19;45;40;41;59;16;20;15;36;37;32;52;51;19;19;19;19;37;37;35;53;49;46;65
3434;414;10;18;19;35;55;56;83;19;24;53;56;40;69;74;20;22;19;41;43;40;56;18;16;18;34;33;34;52;51;20;22;18;17;43;36;33;57;54;47;67
3435;411;9;20;21;33;56;58;77;15;23;50;45;42;68;61;21;19;20;44;41;41;58;19;19;21;36;40;38;52;53;18;18;16;20;38;33;34;53;51;48;66
3436;409;10;16;25;37;47;63;90;18;17;54;52;26;69;69;18;24;16;40;43;37;53;17;15;17;36;35;33;53;52;24;21;21;19;40;37;31;54;53;44;67
3437;414;8;20;21;34;59;57;79;21;21;59;60;34;73;74;20;21;21;40;42;46;55;24;19;19;42;38;34;51;54;18;21;18;21;37;38;32;57;54;47;72
3438;410;11;19;21;37;56;56;89;18;19;56;53;32;69;68;23;18;20;45;40;46;60;18;22;18;36;40;32;52;52;18;18;22;21;37;39;37;55;55;54;72
3439;418;9;21;18;35;63;49;84;22;20;63;62;35;75;75;21;21;21;42;40;45;56;15;21;19;32;39;33;51;55;23;18;20;19;36;38;34;48;57;46;57
3440;420;12;18;22;41;55;62;96;17;21;54;55;32;67;72;19;17;21;42;40;43;56;17;23;18;35;41;34;51;54;16;20;19;18;39;38;34;56;51;52;67
3441;407;9;17;20;36;51;56;86;20;20;57;57;35;70;77;18;18;20;38;39;47;52;21;20;18;41;39;33;56;56;18;18;18;19;37;37;34;51;51;48;65
3442;418;10;21;21;39;58;57;91;20;19;58;57;30;73;73;19;22;20;39;43;45;50;17;19;14;34;36;28;46;54;18;19;21;16;38;42;31;53;55;45;68
3443;382;7;17;14;32;52;46;75;16;22;55;52;35;69;68;17;21;19;43;43;46;59;18;19;21;38;36;37;53;50;22;21;18;17;37;37;32;51;53;48;66
3444;413;11;21;20;36;58;54;86;19;17;60;56;31;75;74;18;18;23;38;41;46;55;18;19;19;36;35;33;49;51;19;22;23;16;39;42;37;57;58;52;69
3445;425;12;23;23;41;64;61;93;18;20;54;54;33;71;73;23;17;18;45;40;42;58;21;20;26;39;39;41;53;54;17;23;19;15;41;33;31;58;51;46;67
3446;411;8;20;19;32;61;54;76;22;19;59;64;31;73;80;17;19;21;40;42;44;52;18;19;19;33;39;39;48;56;21;21;23;20;37;39;37;53;51;50;65
3447;404;10;19;19;38;55;50;88;18;20;51;53;39;67;69;19;19;19;40;42;43;55;19;22;18;34;38;35;51;55;15;22;16;18;45;35;32;58;49;48;75
3448;388;5;19;21;26;53;60;68;19;18;54;57;31;69;75;17;17;21;38;38;47;54;22;16;17;39;36;31;53;51;18;20;18;22;39;35;35;59;52;51;72
3449;406;11;21;20;38;62;54;90;16;19;50;48;33;63;62;20;21;22;40;44;49;53;19;23;20;38;41;33;51;59;20;20;21;20;38;43;38;58;56;52;69
3450;418;11;21;18;45;61;52;103;19;20;54;52;35;66;69;17;21;18;40;39;44;56;16;20;20;37;38;36;55;58;20;22;21;18;40;39;38;56;57;52;71
3451;395;10;21;20;36;57;49;89;18;19;52;55;31;67;67;18;16;18;42;34;40;61;19;19;21;39;37;36;58;54;19;16;22;20;36;41;37;50;61;53;63
3452;417;10;19;21;36;53;59;88;19;18;59;52;32;73;70;19;20;19;41;39;43;53;21;16;17;39;36;35;55;51;18;22;20;23;42;36;40;55;51;54;72
3453;410;10;20;20;35;58;56;83;20;19;57;54;33;69;69;15;17;22;40;37;47;55;19;20;20;39;40;35;54;51;19;20;17;18;37;35;32;52;52;43;68
3454;408;10;24;18;37;66;52;85;16;22;49;50;37;65;65;19;23;20;41;42;45;56;23;17;17;42;31;32;59;47;20;20;22;16;36;47;32;52;62;46;66
3455;419;9;22;24;35;61;63;83;18;20;53;55;33;65;74;16;17;17;39;37;34;58;22;20;21;38;37;37;56;51;19;19;22;17;38;38;34;56;55;47;71
3456;401;13;19;22;43;53;56;101;16;17;49;50;31;61;68;20;16;22;41;39;45;58;18;20;22;35;38;37;54;57;17;19;20;22;37;37;39;55;58;50;70
3457;431;11;18;21;41;47;60;95;23;23;63;60;39;76;75;20;21;20;40;41;38;55;16;18;20;32;37;39;50;51;20;17;18;21;34;36;36;51;48;52;66
3458;413;8;17;20;31;52;57;75;19;21;59;53;39;72;72;23;20;19;42;39;45;58;17;17;20;30;35;38;47;49;20;18;18;20;34;34;37;52;47;49;65
3459;420;10;25;19;36;67;54;84;21;21;58;64;35;74;80;19;18;18;39;38;40;56;15;23;19;33;44;30;47;59;18;18;21;19;37;34;36;53;48;48;68
3460;412;10;19;22;36;57;55;88;20;19;56;58;33;70;75;18;20;17;35;39;42;52;19;17;19;32;36;36;50;50;19;14;21;18;32;40;33;46;54;45;60
3461;420;11;21;20;38;59;56;91;23;17;63;64;31;74;81;20;16;21;43;36;42;57;20;18;21;41;33;34;58;51;19;17;18;19;34;36;32;48;52;48;64
3462;410;16;19;15;49;56;42;110;19;25;58;57;37;69;73;19;19;19;37;40;42;54;18;19;22;36;38;33;51;52;17;19;22;20;34;38;33;52;53;49;63
3463;430;11;21;20;41;62;58;98;21;19;61;61;30;72;76;21;24;22;45;47;48;61;20;17;20;38;32;34;56;48;19;20;20;19;38;38;33;56;54;48;69
3464;415;9;18;23;35;52;61;87;21;18;59;61;31;72;79;19;17;18;40;39;42;56;22;22;16;39;42;30;58;57;19;21;22;16;38;39;31;54;55;45;70
3465;409;10;20;18;35;60;52;87;18;22;54;52;37;65;65;21;19;21;43;43;45;57;21;20;18;36;40;36;56;58;19;18;18;22;34;35;35;48;49;50;61
3466;406;9;19;18;36;55;49;87;21;17;61;62;25;74;82;20;26;18;41;45;39;55;20;20;20;37;37;35;51;54;17;20;16;18;35;35;35;50;49;48;64
3467;399;9;21;18;36;58;52;85;18;21;55;54;34;70;70;17;18;17;36;39;37;51;21;21;17;40;40;33;52;56;21;22;23;18;36;41;33;50;56;47;60
3468;403;10;19;23;37;55;64;87;16;16;48;52;32;62;64;22;16;21;42;38;43;57;19;20;20;36;39;36;49;55;18;20;21;19;37;38;33;51;53;47;65
3469;415;8;18;21;39;51;60;94;20;21;57;58;37;69;73;19;19;19;41;43;41;55;19;21;21;35;39;38;52;53;21;17;20;20;35;41;38;50;54;55;68
3470;406;8;21;19;35;61;52;81;20;16;59;57;28;76;75;14;20;22;37;38;41;53;21;19;19;34;36;38;48;50;18;23;19;19;43;37;35;59;51;48;72
3471;397;9;15;19;38;48;52;91;18;21;54;55;33;67;70;18;21;18;39;40;39;53;22;16;22;38;28;39;56;44;20;20;19;21;37;39;38;54;55;50;70
3472;397;9;20;19;34;59;53;81;17;19;52;49;34;67;64;22;16;22;45;40;46;58;21;20;21;42;35;37;57;50;22;20;20;18;38;39;33;55;56;48;70
3473;406;9;20;20;36;54;59;87;18;22;50;51;38;64;69;19;17;17;42;39;38;59;19;20;18;38;35;37;56;52;21;22;18;20;38;32;33;53;48;48;68
3474;421;10;18;21;39;55;61;94;19;21;55;56;35;71;74;21;19;20;47;38;41;64;20;19;17;36;37;33;54;49;19;20;19;19;36;37;39;54;52;58;67
3475;401;9;21;17;34;58;50;81;20;20;58;57;33;74;77;19;17;21;37;40;45;52;18;21;18;39;39;35;55;53;20;20;19;18;37;35;34;55;52;48;69
3476;428;8;22;21;38;64;56;91;20;19;62;62;34;76;77;19;18;22;36;39;50;50;22;24;21;41;44;34;57;62;18;19;19;21;37;38;38;53;54;50;67
3477;388;8;16;18;34;47;55;85;16;22;52;49;38;67;64;19;19;17;40;38;38;58;18;19;20;33;38;32;50;55;18;21;20;20;38;37;37;57;51;51;72
3478;409;10;14;19;37;43;53;86;24;19;66;62;34;80;78;18;17;20;38;39;44;57;22;20;18;41;40;32;58;56;23;17;14;22;35;34;38;51;50;49;64
3479;414;8;22;22;32;60;60;78;19;21;54;57;35;66;75;21;20;17;41;41;43;57;22;18;20;40;37;35;55;52;23;22;20;22;41;36;37;57;51;46;72
3480;394;4;18;20;26;52;56;66;20;21;58;56;36;70;73;20;16;18;44;36;44;61;21;21;21;37;36;36;54;52;19;19;17;19;37;33;35;55;49;47;72
3481;404;9;19;18;37;57;52;92;18;20;52;54;38;64;65;21;19;19;43;39;40;62;19;23;20;35;43;34;51;56;16;21;22;22;36;36;39;51;51;51;65
3482;427;10;20;22;34;63;57;84;23;18;64;63;32;76;78;21;20;18;43;43;41;56;22;21;19;41;36;38;57;52;20;18;21;19;33;39;33;46;59;46;55
3483;414;9;16;22;40;53;57;97;19;21;55;58;36;66;75;20;21;23;40;45;48;54;20;20;19;38;41;36;52;57;21;21;22;18;39;39;32;51;55;45;64
3484;400;7;17;18;30;52;53;71;21;21;59;57;37;76;71;22;18;20;43;42;44;59;19;19;23;36;39;40;52;53;21;21;17;17;40;34;28;55;50;44;68
3485;436;12;22;23;42;61;60;100;22;19;59;59;34;77;74;22;19;21;44;42;46;60;20;19;18;39;40;33;53;54;20;21;19;20;34;36;36;47;51;55;60
3486;418;9;20;20;37;58;55;89;23;18;61;68;29;75;83;18;21;21;36;42;44;51;17;19;21;37;34;39;53;50;18;19;21;20;37;40;35;56;56;47;69
